City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1257,fort saint james,CA,54.4333,-124.25,63.77,29,73,7.07,broken clouds
1258,mocuba,MZ,-16.8392,36.9856,60.3,93,23,1.7,few clouds
1259,ostrovnoy,RU,68.0531,39.5131,61.93,48,7,20.29,clear sky
1260,aksum,ET,14.1245,38.7244,69.03,17,43,5.3,scattered clouds
1261,menomonie,US,44.8755,-91.9193,88.57,54,1,5.75,clear sky
1262,sur,OM,22.5667,59.5289,86.18,71,0,7.65,clear sky
1263,kamsack,CA,51.5667,-101.9009,63.05,97,100,14.76,overcast clouds
1264,itarema,BR,-2.9248,-39.9167,79.14,78,17,10.74,few clouds
1265,dickinson,US,29.4608,-95.0513,96.12,68,20,3.0,few clouds
1266,alyangula,AU,-13.8483,136.4192,71.11,80,34,9.33,scattered clouds
1267,chapais,CA,49.7834,-74.8492,66.92,26,6,9.17,clear sky
1268,vydrino,RU,51.485,104.8461,47.17,84,73,3.58,broken clouds
1269,dalnerechensk,RU,45.9339,133.7225,60.31,97,100,9.17,overcast clouds
1270,herat,AF,34.5,62.0,75.94,23,0,11.07,clear sky
1271,vanavara,RU,60.34,102.2797,41.27,71,13,4.29,few clouds
1272,norrkoping,SE,58.5942,16.1826,66.78,72,20,9.22,few clouds
1273,seoul,KR,37.5683,126.9778,67.39,82,36,2.75,scattered clouds
1274,kilindoni,TZ,-7.9139,39.6668,78.78,65,0,16.96,clear sky
1275,pascagoula,US,30.3658,-88.5561,90.41,68,7,10.76,clear sky
1276,panguipulli,CL,-39.6333,-72.3333,49.59,98,100,1.86,overcast clouds
1277,zyryanka,RU,65.75,150.85,54.55,45,0,3.98,clear sky
1278,lokosovo,RU,61.1333,74.8167,53.87,83,100,6.55,light rain
1279,minot,US,48.2325,-101.2963,69.12,59,90,27.63,overcast clouds
1280,kokstad,ZA,-30.5472,29.4241,47.52,67,0,5.26,clear sky
1281,flin flon,CA,54.7682,-101.865,55.24,94,90,9.22,mist
1282,ust-ilimsk,RU,58.0006,102.6619,42.55,60,6,0.76,clear sky
1283,trincomalee,LK,8.5711,81.2335,81.66,75,99,24.25,overcast clouds
1284,grand gaube,MU,-20.0064,57.6608,75.38,69,97,10.0,light rain
1285,aquiraz,BR,-3.9014,-38.3911,81.18,77,53,8.28,broken clouds
1286,matara,LK,5.9485,80.5353,78.55,88,81,11.16,broken clouds
1287,nurota,UZ,40.5614,65.6886,71.69,24,0,7.14,clear sky
1288,goma,CD,-1.6792,29.2228,62.33,79,12,2.86,few clouds
1289,todos santos,MX,23.45,-110.2167,98.31,49,25,6.62,scattered clouds
1290,mantes-la-ville,FR,48.9737,1.7025,71.85,85,80,4.83,broken clouds
1291,brae,GB,60.3964,-1.353,49.91,81,83,22.79,broken clouds
1292,daru,PG,-9.0763,143.2092,79.27,86,93,10.76,overcast clouds
1293,maarianhamina,AX,60.0973,19.9348,62.46,88,88,12.66,light rain
1294,pisco,PE,-13.7,-76.2167,66.02,81,20,4.47,few clouds
1295,sangod,IN,24.9167,76.2833,89.65,53,70,21.21,broken clouds
1296,pacific grove,US,36.6177,-121.9166,83.16,57,1,5.01,clear sky
1297,barbacoas,CO,1.6715,-78.1398,79.7,86,97,3.87,moderate rain
1298,tiznit,MA,29.5833,-9.5,77.47,29,100,2.48,overcast clouds
1299,viedma,AR,-40.8135,-62.9967,58.89,57,72,10.85,broken clouds
1300,puerto narino,CO,-3.7703,-70.3831,80.22,75,100,2.15,overcast clouds
1301,canico,PT,32.6333,-16.85,74.03,43,20,14.97,few clouds
1302,mersing,MY,2.4312,103.8405,79.23,81,100,4.38,overcast clouds
1303,nabire,ID,-3.3667,135.4833,75.65,90,67,3.42,broken clouds
1304,sinzig,DE,50.55,7.25,71.2,77,86,3.53,overcast clouds
1305,usinsk,RU,65.9939,57.5281,62.04,43,98,11.27,overcast clouds
1306,vardo,NO,70.3705,31.1107,64.6,68,20,17.85,few clouds
1307,sai buri,TH,6.7013,101.6168,77.83,84,100,2.82,heavy intensity rain
1308,kavaratti,IN,10.5669,72.642,83.5,77,100,19.44,overcast clouds
1309,birjand,IR,32.8663,59.2211,75.67,10,0,4.61,clear sky
1310,domoni,KM,-12.2569,44.5319,76.24,71,43,12.91,scattered clouds
1311,touros,BR,-5.1989,-35.4608,77.9,74,47,16.42,scattered clouds
1312,dongzhen,CN,22.3797,110.9389,77.61,86,76,5.5,broken clouds
1313,alexandria,EG,31.2156,29.9553,73.36,78,0,3.44,clear sky
1314,sangar,RU,63.9242,127.4739,48.15,94,100,9.93,light rain
1315,marzuq,YE,14.4,46.4667,81.86,41,96,3.44,overcast clouds
1316,ongwediva,NA,-17.7833,15.7667,58.87,27,0,9.66,clear sky
1317,doka,SD,13.5167,35.7667,84.87,48,69,10.89,broken clouds
1318,bijapur,IN,16.8333,75.7,74.57,81,71,17.83,broken clouds
1319,mugumu,TZ,-1.85,34.7,61.66,86,88,4.74,overcast clouds
1320,moranbah,AU,-22.0016,148.0466,57.58,29,27,7.16,scattered clouds
1321,liverpool,GB,53.4106,-2.9779,61.09,73,99,1.01,overcast clouds
1322,envira,BR,-7.3,-70.2167,81.01,75,13,1.97,few clouds
1323,harper,LR,4.375,-7.7169,77.54,87,87,3.56,light rain
1324,port macquarie,AU,-31.4333,152.9167,49.89,73,35,4.68,scattered clouds
1325,batouri,CM,4.4333,14.3667,68.81,96,100,2.48,light rain
1326,remanso,BR,-9.6179,-42.0831,79.14,52,44,1.16,scattered clouds
1327,princeton,US,25.5384,-80.4089,88.02,72,1,5.75,clear sky
1328,tecoanapa,MX,16.5167,-98.75,81.32,76,97,6.53,overcast clouds
1329,aranos,NA,-24.1333,19.1167,57.72,36,0,13.51,clear sky
1330,vostok,RU,46.4856,135.8833,56.8,98,100,2.44,overcast clouds
1331,vao,NC,-22.6667,167.4833,72.64,75,100,16.15,overcast clouds
1332,pangkalanbuun,ID,-2.6833,111.6167,72.19,98,43,1.1,scattered clouds
1333,antofagasta,CL,-23.65,-70.4,61.12,83,14,4.14,few clouds
1334,acapulco,MX,16.8634,-99.8901,83.93,70,93,10.13,overcast clouds
1335,nicoya,CR,10.1483,-85.452,82.6,78,85,3.8,overcast clouds
1336,bubaque,GW,11.2833,-15.8333,80.17,82,100,12.91,overcast clouds
1337,horn lake,US,34.9554,-90.0348,90.32,70,23,4.0,few clouds
1338,tirano,IT,46.2154,10.1679,65.32,73,14,6.69,few clouds
1339,santa vitoria,BR,-18.8386,-50.1214,70.95,70,87,5.53,overcast clouds
1340,labytnangi,RU,66.6572,66.4183,56.59,73,100,10.11,overcast clouds
1341,buala,SB,-8.145,159.5921,82.38,76,72,12.86,broken clouds
1342,oranjestad,AW,12.524,-70.027,84.9,75,89,8.99,overcast clouds
1343,port augusta,AU,-32.5,137.7667,43.7,85,52,5.5,broken clouds
1344,tautira,PF,-17.7333,-149.15,78.82,82,100,10.4,moderate rain
1345,point fortin,TT,10.1833,-61.6833,82.89,74,98,5.95,overcast clouds
1346,panlaitan,PH,12.1191,119.8486,82.35,77,100,5.84,overcast clouds
1347,tukrah,LY,32.5341,20.5791,70.7,76,0,6.31,clear sky
1348,oranjemund,NA,-28.55,16.4333,62.73,50,79,3.06,broken clouds
1349,hong gai,VN,20.956,107.0946,80.51,91,99,4.61,moderate rain
1350,rodrigues alves,BR,-7.738,-72.6509,75.13,94,89,0.25,overcast clouds
1351,la plata,AR,-34.9215,-57.9545,57.94,58,100,9.31,overcast clouds
1352,bredy,RU,52.4153,60.3411,59.92,48,94,12.37,overcast clouds
1353,arlit,NE,18.7369,7.3853,93.4,11,0,9.91,clear sky
1354,kamina,CD,-8.7386,24.9906,62.64,57,1,3.36,clear sky
1355,biak,ID,-0.9131,122.8766,76.35,81,28,4.5,scattered clouds
1356,matay,EG,28.419,30.7792,86.88,23,0,7.47,clear sky
1357,fort-shevchenko,KZ,44.5086,50.263,73.04,73,78,11.54,broken clouds
1358,nemuro,JP,43.3236,145.575,54.1,93,100,17.18,overcast clouds
1359,batemans bay,AU,-35.7167,150.1833,52.2,66,77,7.47,broken clouds
